tag,step,value,wall_time
train/clip_range,249990,0.20000000298023224,1775340017.2033715
train/clip_range,258048,0.20000000298023224,1775340027.9703262
train/clip_range,264192,0.20000000298023224,1775340036.6711287
train/clip_range,270336,0.20000000298023224,1775340044.9750514
train/clip_range,276480,0.20000000298023224,1775340052.964885
train/clip_range,282624,0.20000000298023224,1775340061.1329536
train/clip_range,288768,0.20000000298023224,1775340069.4598932
train/clip_range,294912,0.20000000298023224,1775340077.8673034
train/clip_range,299988,0.20000000298023224,1775340117.4545026
train/clip_range,307200,0.20000000298023224,1775340127.847377
train/clip_range,313344,0.20000000298023224,1775340137.7892203
train/clip_range,319488,0.20000000298023224,1775340146.2576916
train/clip_range,325632,0.20000000298023224,1775340154.9599671
train/clip_range,331776,0.20000000298023224,1775340163.758495
train/clip_range,337920,0.20000000298023224,1775340172.4297054
train/clip_range,344064,0.20000000298023224,1775340181.0084193
train/clip_range,349986,0.20000000298023224,1775340224.313774
train/clip_range,356352,0.20000000298023224,1775340233.0446868
train/clip_range,362496,0.20000000298023224,1775340241.450303
train/clip_range,368640,0.20000000298023224,1775340250.0755017
train/clip_range,374784,0.20000000298023224,1775340258.8109934
train/clip_range,380928,0.20000000298023224,1775340267.4218922
train/clip_range,387072,0.20000000298023224,1775340275.975127
train/clip_range,393216,0.20000000298023224,1775340285.1460783
train/clip_range,399360,0.20000000298023224,1775340293.5930846
train/clip_range,399984,0.20000000298023224,1775340327.639217
train/clip_range,411648,0.20000000298023224,1775340342.7854574
train/clip_range,417792,0.20000000298023224,1775340351.3973935
train/clip_range,423936,0.20000000298023224,1775340360.3423424
train/clip_range,430080,0.20000000298023224,1775340369.3573422
train/clip_range,436224,0.20000000298023224,1775340378.2131119
train/clip_range,442368,0.20000000298023224,1775340387.674754
train/clip_range,448512,0.20000000298023224,1775340396.9159954
train/clip_range,449982,0.20000000298023224,1775340431.9881084
train/clip_range,460800,0.20000000298023224,1775340447.2362056
train/clip_range,466944,0.20000000298023224,1775340456.9373574
train/clip_range,473088,0.20000000298023224,1775340465.6612265
train/clip_range,479232,0.20000000298023224,1775340474.295466
train/clip_range,485376,0.20000000298023224,1775340483.022178
train/clip_range,491520,0.20000000298023224,1775340491.6693828
train/clip_range,497664,0.20000000298023224,1775340500.4661725
train/clip_range,499980,0.20000000298023224,1775340538.6668713
train/clip_range,509952,0.20000000298023224,1775340551.038891
train/clip_range,516096,0.20000000298023224,1775340559.5500803
train/clip_range,522240,0.20000000298023224,1775340568.0364087
train/clip_range,528384,0.20000000298023224,1775340576.2304263
train/clip_range,534528,0.20000000298023224,1775340584.6819758
train/clip_range,540672,0.20000000298023224,1775340592.7102423
train/clip_range,546816,0.20000000298023224,1775340600.9498093
train/clip_range,549978,0.20000000298023224,1775340639.9963675
train/clip_range,559104,0.20000000298023224,1775340651.444537
train/clip_range,565248,0.20000000298023224,1775340659.7839024
train/clip_range,571392,0.20000000298023224,1775340668.263654
train/clip_range,577536,0.20000000298023224,1775340676.783482
train/clip_range,583680,0.20000000298023224,1775340684.9995341
train/clip_range,589824,0.20000000298023224,1775340693.4913995
train/clip_range,595968,0.20000000298023224,1775340701.7494233
train/clip_range,599976,0.20000000298023224,1775340742.9892445
train/clip_range,608256,0.20000000298023224,1775340753.2941384
train/clip_range,614400,0.20000000298023224,1775340761.6780567
train/clip_range,620544,0.20000000298023224,1775340770.2127652
train/clip_range,626688,0.20000000298023224,1775340779.0252779
train/clip_range,632832,0.20000000298023224,1775340787.8698535
train/clip_range,638976,0.20000000298023224,1775340797.3190932
train/clip_range,645120,0.20000000298023224,1775340807.1997538
train/clip_range,649974,0.20000000298023224,1775340845.2832077
train/clip_range,657408,0.20000000298023224,1775340855.3435347
train/clip_range,663552,0.20000000298023224,1775340864.3939962
train/clip_range,669696,0.20000000298023224,1775340873.259783
train/clip_range,675840,0.20000000298023224,1775340882.5821562
train/clip_range,681984,0.20000000298023224,1775340891.660644
train/clip_range,688128,0.20000000298023224,1775340899.9244404
train/clip_range,694272,0.20000000298023224,1775340908.3886254
train/clip_range,699972,0.20000000298023224,1775340950.1753244
train/clip_range,706560,0.20000000298023224,1775340959.244434
train/clip_range,712704,0.20000000298023224,1775340967.9311478
train/clip_range,718848,0.20000000298023224,1775340976.644876
train/clip_range,724992,0.20000000298023224,1775340985.4779615
train/clip_range,731136,0.20000000298023224,1775340994.0196362
train/clip_range,737280,0.20000000298023224,1775341002.4494283
train/clip_range,743424,0.20000000298023224,1775341010.8285854
train/clip_range,749568,0.20000000298023224,1775341019.749295
train/clip_range,749970,0.20000000298023224,1775341055.0113084
train/clip_range,761856,0.20000000298023224,1775341069.548508
train/clip_range,768000,0.20000000298023224,1775341078.2737508
train/clip_range,774144,0.20000000298023224,1775341087.11661
train/clip_range,780288,0.20000000298023224,1775341095.5833142
train/clip_range,786432,0.20000000298023224,1775341104.2077265
train/clip_range,792576,0.20000000298023224,1775341113.0625353
train/clip_range,798720,0.20000000298023224,1775341121.7375674
train/clip_range,799968,0.20000000298023224,1775341161.969515
train/clip_range,811008,0.20000000298023224,1775341175.6660447
train/clip_range,817152,0.20000000298023224,1775341184.0472832
train/clip_range,823296,0.20000000298023224,1775341192.3767767
train/clip_range,829440,0.20000000298023224,1775341200.5274813
train/clip_range,835584,0.20000000298023224,1775341208.9517846
train/clip_range,841728,0.20000000298023224,1775341217.5112698
train/clip_range,847872,0.20000000298023224,1775341226.9419875
train/clip_range,849966,0.20000000298023224,1775341266.492104
train/clip_range,860160,0.20000000298023224,1775341278.939887
train/clip_range,866304,0.20000000298023224,1775341287.7489495
train/clip_range,872448,0.20000000298023224,1775341296.3963752
train/clip_range,878592,0.20000000298023224,1775341304.945031
train/clip_range,884736,0.20000000298023224,1775341314.7904966
train/clip_range,890880,0.20000000298023224,1775341325.6642983
train/clip_range,897024,0.20000000298023224,1775341334.3384664
train/clip_range,899964,0.20000000298023224,1775341372.587422
train/clip_range,909312,0.20000000298023224,1775341385.3693295
train/clip_range,915456,0.20000000298023224,1775341395.9593825
train/clip_range,921600,0.20000000298023224,1775341405.5026462
train/clip_range,927744,0.20000000298023224,1775341414.837711
train/clip_range,933888,0.20000000298023224,1775341423.7603023
train/clip_range,940032,0.20000000298023224,1775341432.8468323
train/clip_range,946176,0.20000000298023224,1775341442.1729398
train/clip_range,949962,0.20000000298023224,1775341479.6475966
train/clip_range,958464,0.20000000298023224,1775341491.2228978
train/clip_range,964608,0.20000000298023224,1775341500.1880927
train/clip_range,970752,0.20000000298023224,1775341509.1450262
train/clip_range,976896,0.20000000298023224,1775341517.9918392
train/clip_range,983040,0.20000000298023224,1775341526.9066505
train/clip_range,989184,0.20000000298023224,1775341535.7114012
train/clip_range,995328,0.20000000298023224,1775341544.5180874
train/clip_range,999960,0.20000000298023224,1775341582.2035012
train/entropy_loss,12288,-1.5692552328109741,1775339533.6636527
train/entropy_loss,18432,-1.520072102546692,1775339541.8761888
train/entropy_loss,24576,-1.4877303838729858,1775339550.084566
train/entropy_loss,30720,-1.4595345258712769,1775339558.22172
train/entropy_loss,36864,-1.4195536375045776,1775339566.316085
train/entropy_loss,43008,-1.425641655921936,1775339574.521415
train/entropy_loss,49152,-1.436909556388855,1775339582.7184863
train/entropy_loss,49998,-1.43403959274292,1775339619.6237378
train/entropy_loss,61440,-1.4221397638320923,1775339634.1539686
train/entropy_loss,67584,-1.404090404510498,1775339642.9298313
train/entropy_loss,73728,-1.408068060874939,1775339652.0171354
train/entropy_loss,79872,-1.406249761581421,1775339661.4696712
train/entropy_loss,86016,-1.3884918689727783,1775339669.057511
train/entropy_loss,92160,-1.393890619277954,1775339676.7398038
train/entropy_loss,98304,-1.3689016103744507,1775339685.0035493
train/entropy_loss,99996,-1.3582051992416382,1775339720.0911763
train/entropy_loss,110592,-1.375565528869629,1775339732.290005
train/entropy_loss,116736,-1.3678451776504517,1775339740.2050855
train/entropy_loss,122880,-1.3467259407043457,1775339748.1545262
train/entropy_loss,129024,-1.3427647352218628,1775339756.1255012
train/entropy_loss,135168,-1.3523435592651367,1775339764.2610092
train/entropy_loss,141312,-1.329067587852478,1775339772.16906
train/entropy_loss,147456,-1.326053261756897,1775339780.1187994
train/entropy_loss,149994,-1.3157602548599243,1775339817.9408567
train/entropy_loss,159744,-1.3030400276184082,1775339831.4143069
train/entropy_loss,165888,-1.2986081838607788,1775339840.0908813
train/entropy_loss,172032,-1.2941616773605347,1775339848.1542354
train/entropy_loss,178176,-1.2908334732055664,1775339856.3816116
train/entropy_loss,184320,-1.2913471460342407,1775339864.3021104
train/entropy_loss,190464,-1.2987881898880005,1775339872.364206
train/entropy_loss,196608,-1.2799218893051147,1775339880.444448
train/entropy_loss,199992,-1.2471352815628052,1775339917.641729
train/entropy_loss,208896,-1.2408766746520996,1775339928.7611544
train/entropy_loss,215040,-1.2293576002120972,1775339937.1548505
train/entropy_loss,221184,-1.2079732418060303,1775339945.5602102
train/entropy_loss,227328,-1.2018157243728638,1775339953.6887665
train/entropy_loss,233472,-1.188787817955017,1775339961.7693737
train/entropy_loss,239616,-1.1923125982284546,1775339970.1455328
train/entropy_loss,245760,-1.187579870223999,1775339978.476725
train/entropy_loss,249990,-1.1858192682266235,1775340017.203602
train/entropy_loss,258048,-1.159083366394043,1775340027.970339
train/entropy_loss,264192,-1.1207897663116455,1775340036.671142
train/entropy_loss,270336,-1.1274006366729736,1775340044.9750645
train/entropy_loss,276480,-1.1366591453552246,1775340052.9648976
train/entropy_loss,282624,-1.1242170333862305,1775340061.132967
train/entropy_loss,288768,-1.1069684028625488,1775340069.4599063
train/entropy_loss,294912,-1.0817221403121948,1775340077.867316
train/entropy_loss,299988,-1.0753737688064575,1775340117.4547956
train/entropy_loss,307200,-1.0864477157592773,1775340127.8473904
train/entropy_loss,313344,-1.0813133716583252,1775340137.7892337
train/entropy_loss,319488,-1.0628167390823364,1775340146.2577043
train/entropy_loss,325632,-1.0707045793533325,1775340154.9599822
train/entropy_loss,331776,-1.0484200716018677,1775340163.7585077
train/entropy_loss,337920,-1.069385051727295,1775340172.4297183
train/entropy_loss,344064,-1.0461069345474243,1775340181.008432
train/entropy_loss,349986,-1.05343759059906,1775340224.3140223
train/entropy_loss,356352,-1.0215771198272705,1775340233.0447004
train/entropy_loss,362496,-1.013619065284729,1775340241.450316
train/entropy_loss,368640,-1.0322002172470093,1775340250.0755143
train/entropy_loss,374784,-1.0165207386016846,1775340258.8110063
train/entropy_loss,380928,-0.9983046650886536,1775340267.4219048
train/entropy_loss,387072,-1.001260757446289,1775340275.97514
train/entropy_loss,393216,-1.0140737295150757,1775340285.146092
train/entropy_loss,399360,-0.9983202219009399,1775340293.5930974
train/entropy_loss,399984,-0.9978398084640503,1775340327.6394448
train/entropy_loss,411648,-1.006273627281189,1775340342.7854702
train/entropy_loss,417792,-1.0069540739059448,1775340351.3974068
train/entropy_loss,423936,-1.0043128728866577,1775340360.3423553
train/entropy_loss,430080,-1.0066581964492798,1775340369.3573544
train/entropy_loss,436224,-0.9843542575836182,1775340378.2131245
train/entropy_loss,442368,-0.9920092225074768,1775340387.6747668
train/entropy_loss,448512,-1.0179370641708374,1775340396.9160082
train/entropy_loss,449982,-1.0255542993545532,1775340431.988394
train/entropy_loss,460800,-1.026457667350769,1775340447.2362187
train/entropy_loss,466944,-1.0267553329467773,1775340456.9373698
train/entropy_loss,473088,-1.0331870317459106,1775340465.6612396
train/entropy_loss,479232,-1.0340412855148315,1775340474.2954788
train/entropy_loss,485376,-1.0422219038009644,1775340483.0221906
train/entropy_loss,491520,-1.0246477127075195,1775340491.6693957
train/entropy_loss,497664,-1.0175573825836182,1775340500.4661856
train/entropy_loss,499980,-1.016506314277649,1775340538.6671307
train/entropy_loss,509952,-0.9964568614959717,1775340551.0389037
train/entropy_loss,516096,-0.9995038509368896,1775340559.5500934
train/entropy_loss,522240,-0.9956241250038147,1775340568.0364218
train/entropy_loss,528384,-0.9878594279289246,1775340576.2304394
train/entropy_loss,534528,-1.000284194946289,1775340584.6819887
train/entropy_loss,540672,-1.0127838850021362,1775340592.7102559
train/entropy_loss,546816,-1.0292506217956543,1775340600.9498224
train/entropy_loss,549978,-1.0323199033737183,1775340639.9966002
train/entropy_loss,559104,-1.0355699062347412,1775340651.4445498
train/entropy_loss,565248,-1.0436668395996094,1775340659.7839155
train/entropy_loss,571392,-1.0499353408813477,1775340668.263667
train/entropy_loss,577536,-1.0346593856811523,1775340676.7834952
train/entropy_loss,583680,-1.056982398033142,1775340684.9995465
train/entropy_loss,589824,-1.0565913915634155,1775340693.4914122
train/entropy_loss,595968,-1.0283106565475464,1775340701.7494366
train/entropy_loss,599976,-1.0386384725570679,1775340742.9896088
train/entropy_loss,608256,-1.0459446907043457,1775340753.2941508
train/entropy_loss,614400,-1.0506410598754883,1775340761.6780717
train/entropy_loss,620544,-1.0490071773529053,1775340770.2127786
train/entropy_loss,626688,-1.029973030090332,1775340779.0253
train/entropy_loss,632832,-1.0339261293411255,1775340787.8698666
train/entropy_loss,638976,-1.019392490386963,1775340797.3191063
train/entropy_loss,645120,-1.0353987216949463,1775340807.1997666
train/entropy_loss,649974,-1.0425734519958496,1775340845.283519
train/entropy_loss,657408,-1.0298054218292236,1775340855.3435473
train/entropy_loss,663552,-1.0091995000839233,1775340864.394009
train/entropy_loss,669696,-1.00101637840271,1775340873.2597964
train/entropy_loss,675840,-0.9973878264427185,1775340882.5821803
train/entropy_loss,681984,-1.0059984922409058,1775340891.660657
train/entropy_loss,688128,-1.0055955648422241,1775340899.92446
train/entropy_loss,694272,-1.0014322996139526,1775340908.3886385
train/entropy_loss,699972,-0.9833561778068542,1775340950.1756814
train/entropy_loss,706560,-0.9814049005508423,1775340959.2444468
train/entropy_loss,712704,-0.9753686785697937,1775340967.9311612
train/entropy_loss,718848,-1.009724497795105,1775340976.644889
train/entropy_loss,724992,-1.0108766555786133,1775340985.4779742
train/entropy_loss,731136,-1.004583477973938,1775340994.019649
train/entropy_loss,737280,-1.0062048435211182,1775341002.4494407
train/entropy_loss,743424,-0.9990516901016235,1775341010.8285987
train/entropy_loss,749568,-1.0062246322631836,1775341019.7493079
train/entropy_loss,749970,-1.0095611810684204,1775341055.0115438
train/entropy_loss,761856,-1.0251520872116089,1775341069.5485208
train/entropy_loss,768000,-1.0178816318511963,1775341078.2737684
train/entropy_loss,774144,-1.0187034606933594,1775341087.1166234
train/entropy_loss,780288,-1.0179526805877686,1775341095.5833273
train/entropy_loss,786432,-1.0207446813583374,1775341104.2077444
train/entropy_loss,792576,-1.0063562393188477,1775341113.0625477
train/entropy_loss,798720,-1.0169258117675781,1775341121.7375803
train/entropy_loss,799968,-1.018777847290039,1775341161.9697669
train/entropy_loss,811008,-1.0152757167816162,1775341175.6660578
train/entropy_loss,817152,-1.013511061668396,1775341184.0472963
train/entropy_loss,823296,-1.0133906602859497,1775341192.3767896
train/entropy_loss,829440,-1.0182081460952759,1775341200.5274942
train/entropy_loss,835584,-1.0351461172103882,1775341208.9517972
train/entropy_loss,841728,-1.0222474336624146,1775341217.5112827
train/entropy_loss,847872,-1.0065624713897705,1775341226.942002
train/entropy_loss,849966,-1.0092090368270874,1775341266.4923294
train/entropy_loss,860160,-0.9921339750289917,1775341278.939906
train/entropy_loss,866304,-1.0050640106201172,1775341287.7489624
train/entropy_loss,872448,-1.0028373003005981,1775341296.3963878
train/entropy_loss,878592,-1.005938172340393,1775341304.9450445
train/entropy_loss,884736,-1.0144323110580444,1775341314.7905095
train/entropy_loss,890880,-1.0088316202163696,1775341325.6643107
train/entropy_loss,897024,-1.0082279443740845,1775341334.338479
train/entropy_loss,899964,-1.0009936094284058,1775341372.587651
train/entropy_loss,909312,-0.9968371391296387,1775341385.3693423
train/entropy_loss,915456,-0.9991772174835205,1775341395.9593952
train/entropy_loss,921600,-0.9923617243766785,1775341405.502659
train/entropy_loss,927744,-0.992000937461853,1775341414.837734
train/entropy_loss,933888,-0.994877815246582,1775341423.7603154
train/entropy_loss,940032,-0.9969765543937683,1775341432.846845
train/entropy_loss,946176,-0.980982780456543,1775341442.1729586
train/entropy_loss,949962,-0.9750286340713501,1775341479.647888
train/entropy_loss,958464,-0.9803847670555115,1775341491.222911
train/entropy_loss,964608,-0.9785191416740417,1775341500.1881058
train/entropy_loss,970752,-0.9704041481018066,1775341509.1450388
train/entropy_loss,976896,-0.961509108543396,1775341517.9918523
train/entropy_loss,983040,-1.0001375675201416,1775341526.9066641
train/entropy_loss,989184,-0.9752442836761475,1775341535.7114136
train/entropy_loss,995328,-0.9728595614433289,1775341544.5181081
train/entropy_loss,999960,-0.9847232103347778,1775341582.203802
train/explained_variance,12288,0.03004354238510132,1775339533.6636653
train/explained_variance,18432,0.6331096887588501,1775339541.8762014
train/explained_variance,24576,0.7496212720870972,1775339550.0845802
train/explained_variance,30720,0.7596660256385803,1775339558.2217324
train/explained_variance,36864,0.7664052248001099,1775339566.316097
train/explained_variance,43008,0.7715403437614441,1775339574.5214272
train/explained_variance,49152,0.7696041464805603,1775339582.7184985
train/explained_variance,49998,0.764456033706665,1775339619.62397
train/explained_variance,61440,0.779533326625824,1775339634.1539826
train/explained_variance,67584,0.7651609182357788,1775339642.9298437
train/explained_variance,73728,0.7733744978904724,1775339652.017148
train/explained_variance,79872,0.7848311066627502,1775339661.4696836
train/explained_variance,86016,0.7913774847984314,1775339669.0575237
train/explained_variance,92160,0.7867372035980225,1775339676.7398167
train/explained_variance,98304,0.7928136587142944,1775339685.0035617
train/explained_variance,99996,0.8237749338150024,1775339720.0914576
train/explained_variance,110592,0.8126493692398071,1775339732.2900174
train/explained_variance,116736,0.800572395324707,1775339740.205098
train/explained_variance,122880,0.8231627345085144,1775339748.1545393
train/explained_variance,129024,0.815561830997467,1775339756.125514
train/explained_variance,135168,0.818383514881134,1775339764.2610219
train/explained_variance,141312,0.8207153677940369,1775339772.1690724
train/explained_variance,147456,0.8372808694839478,1775339780.1188118
train/explained_variance,149994,0.828736424446106,1775339817.9411364
train/explained_variance,159744,0.8272985219955444,1775339831.4143195
train/explained_variance,165888,0.835047721862793,1775339840.0908942
train/explained_variance,172032,0.8413552641868591,1775339848.154248
train/explained_variance,178176,0.8294510841369629,1775339856.3816245
train/explained_variance,184320,0.8287358283996582,1775339864.3021233
train/explained_variance,190464,0.8414731025695801,1775339872.364219
train/explained_variance,196608,0.834671139717102,1775339880.4444604
train/explained_variance,199992,0.8422394394874573,1775339917.6419983
train/explained_variance,208896,0.8409360647201538,1775339928.7611666
train/explained_variance,215040,0.8230051398277283,1775339937.1548634
train/explained_variance,221184,0.8352949619293213,1775339945.5602226
train/explained_variance,227328,0.8407132625579834,1775339953.688779
train/explained_variance,233472,0.8112648725509644,1775339961.769386
train/explained_variance,239616,0.8483882546424866,1775339970.1455455
train/explained_variance,245760,0.8458282947540283,1775339978.4767375
train/explained_variance,249990,0.8357880115509033,1775340017.2038867
train/explained_variance,258048,0.8599425554275513,1775340027.9703522
train/explained_variance,264192,0.8381398320198059,1775340036.6711547
train/explained_variance,270336,0.8331925868988037,1775340044.9750772
train/explained_variance,276480,0.8425257205963135,1775340052.9649105
train/explained_variance,282624,0.8466005921363831,1775340061.1329794
train/explained_variance,288768,0.8341299295425415,1775340069.4599192
train/explained_variance,294912,0.8338058590888977,1775340077.8673282
train/explained_variance,299988,0.8395394086837769,1775340117.45506
train/explained_variance,307200,0.8566153049468994,1775340127.847403
train/explained_variance,313344,0.8220430612564087,1775340137.7892463
train/explained_variance,319488,0.8521018028259277,1775340146.2577167
train/explained_variance,325632,0.8379769921302795,1775340154.959995
train/explained_variance,331776,0.8463619351387024,1775340163.7585204
train/explained_variance,337920,0.8490713238716125,1775340172.429731
train/explained_variance,344064,0.854705274105072,1775340181.008444
train/explained_variance,349986,0.8276280164718628,1775340224.3142602
train/explained_variance,356352,0.8595516085624695,1775340233.044713
train/explained_variance,362496,0.8464587330818176,1775340241.4503284
train/explained_variance,368640,0.8502988815307617,1775340250.0755272
train/explained_variance,374784,0.8477134108543396,1775340258.811018
train/explained_variance,380928,0.8463547229766846,1775340267.4219174
train/explained_variance,387072,0.8449422121047974,1775340275.9751527
train/explained_variance,393216,0.8443869352340698,1775340285.1461065
train/explained_variance,399360,0.8521991968154907,1775340293.5931098
train/explained_variance,399984,0.8681750297546387,1775340327.6396754
train/explained_variance,411648,0.8328218460083008,1775340342.7854831
train/explained_variance,417792,0.851301908493042,1775340351.397419
train/explained_variance,423936,0.854536771774292,1775340360.3423676
train/explained_variance,430080,0.8415969610214233,1775340369.357367
train/explained_variance,436224,0.8554773330688477,1775340378.213137
train/explained_variance,442368,0.8580663204193115,1775340387.6747792
train/explained_variance,448512,0.8475944399833679,1775340396.9160204
train/explained_variance,449982,0.8595523238182068,1775340431.9886622
train/explained_variance,460800,0.829613447189331,1775340447.2362316
train/explained_variance,466944,0.8456310033798218,1775340456.9373825
train/explained_variance,473088,0.8501150608062744,1775340465.6612523
train/explained_variance,479232,0.8437271118164062,1775340474.2954917
train/explained_variance,485376,0.8494663238525391,1775340483.022203
train/explained_variance,491520,0.8491315841674805,1775340491.669408
train/explained_variance,497664,0.8547087907791138,1775340500.466198
train/explained_variance,499980,0.8572553992271423,1775340538.6673617
train/explained_variance,509952,0.8263850808143616,1775340551.038916
train/explained_variance,516096,0.8672824501991272,1775340559.550106
train/explained_variance,522240,0.8568843007087708,1775340568.0364342
train/explained_variance,528384,0.8499878644943237,1775340576.2304523
train/explained_variance,534528,0.8513803482055664,1775340584.6820014
train/explained_variance,540672,0.8577779531478882,1775340592.7102692
train/explained_variance,546816,0.8523715138435364,1775340600.949835
train/explained_variance,549978,0.8645219802856445,1775340639.9968605
train/explained_variance,559104,0.8545915484428406,1775340651.4445624
train/explained_variance,565248,0.8405930995941162,1775340659.7839282
train/explained_variance,571392,0.86180579662323,1775340668.2636797
train/explained_variance,577536,0.8578701615333557,1775340676.7835083
train/explained_variance,583680,0.8567454814910889,1775340684.9995587
train/explained_variance,589824,0.8536573648452759,1775340693.4914248
train/explained_variance,595968,0.8564957976341248,1775340701.7494493
train/explained_variance,599976,0.8529107570648193,1775340742.9898615
train/explained_variance,608256,0.8452584743499756,1775340753.2941632
train/explained_variance,614400,0.8592486381530762,1775340761.6780846
train/explained_variance,620544,0.8581056594848633,1775340770.2127912
train/explained_variance,626688,0.8411557674407959,1775340779.0253193
train/explained_variance,632832,0.8533306121826172,1775340787.8698795
train/explained_variance,638976,0.8586525917053223,1775340797.3191192
train/explained_variance,645120,0.8515042066574097,1775340807.1997795
train/explained_variance,649974,0.8543721437454224,1775340845.28376
train/explained_variance,657408,0.8399212956428528,1775340855.3435602
train/explained_variance,663552,0.8500930666923523,1775340864.3940217
train/explained_variance,669696,0.8545857071876526,1775340873.259809
train/explained_variance,675840,0.8651010394096375,1775340882.5822039
train/explained_variance,681984,0.8573499321937561,1775340891.6606703
train/explained_variance,688128,0.8524796366691589,1775340899.9244797
train/explained_variance,694272,0.8679502010345459,1775340908.3886514
train/explained_variance,699972,0.8546810150146484,1775340950.1759698
train/explained_variance,706560,0.8339247107505798,1775340959.244459
train/explained_variance,712704,0.8616566061973572,1775340967.9311733
train/explained_variance,718848,0.8718193769454956,1775340976.6449025
train/explained_variance,724992,0.8496092557907104,1775340985.4779868
train/explained_variance,731136,0.8685283660888672,1775340994.019662
train/explained_variance,737280,0.8571264147758484,1775341002.4494529
train/explained_variance,743424,0.8472257256507874,1775341010.8286114
train/explained_variance,749568,0.8689104318618774,1775341019.74932
train/explained_variance,749970,0.855248749256134,1775341055.0117857
train/explained_variance,761856,0.8529553413391113,1775341069.5485334
train/explained_variance,768000,0.8556248545646667,1775341078.2737834
train/explained_variance,774144,0.8598537445068359,1775341087.1166358
train/explained_variance,780288,0.864189624786377,1775341095.5833404
train/explained_variance,786432,0.8472921848297119,1775341104.2077575
train/explained_variance,792576,0.8681926727294922,1775341113.0625598
train/explained_variance,798720,0.8617252707481384,1775341121.737593
train/explained_variance,799968,0.8445107340812683,1775341161.9700053
train/explained_variance,811008,0.867642879486084,1775341175.6660697
train/explained_variance,817152,0.8624981045722961,1775341184.0473084
train/explained_variance,823296,0.8400470614433289,1775341192.376802
train/explained_variance,829440,0.8505999445915222,1775341200.5275068
train/explained_variance,835584,0.8599058389663696,1775341208.9518092
train/explained_variance,841728,0.8593048453330994,1775341217.5112956
train/explained_variance,847872,0.8611291646957397,1775341226.9420156
train/explained_variance,849966,0.8599379062652588,1775341266.4925785
train/explained_variance,860160,0.8583732843399048,1775341278.939923
train/explained_variance,866304,0.8644108772277832,1775341287.7489746
train/explained_variance,872448,0.8574706315994263,1775341296.3964005
train/explained_variance,878592,0.8622776865959167,1775341304.945057
train/explained_variance,884736,0.8510578274726868,1775341314.790522
train/explained_variance,890880,0.8627109527587891,1775341325.664323
train/explained_variance,897024,0.8741297721862793,1775341334.338492
train/explained_variance,899964,0.8642282485961914,1775341372.5878806
train/explained_variance,909312,0.8565868139266968,1775341385.3693547
train/explained_variance,915456,0.8781144618988037,1775341395.9594073
train/explained_variance,921600,0.8478156328201294,1775341405.5026717
train/explained_variance,927744,0.857695460319519,1775341414.8377569
train/explained_variance,933888,0.8550863265991211,1775341423.7603276
train/explained_variance,940032,0.8578919172286987,1775341432.8468578
train/explained_variance,946176,0.8730146884918213,1775341442.1729724
train/explained_variance,949962,0.8636422157287598,1775341479.648216
train/explained_variance,958464,0.8620457053184509,1775341491.2229242
train/explained_variance,964608,0.8683454394340515,1775341500.188119
train/explained_variance,970752,0.8549524545669556,1775341509.1450515
train/explained_variance,976896,0.8716183304786682,1775341517.9918652
train/explained_variance,983040,0.8594722151756287,1775341526.906677
train/explained_variance,989184,0.864754319190979,1775341535.7114258
train/explained_variance,995328,0.8701868057250977,1775341544.518132
train/explained_variance,999960,0.8443694114685059,1775341582.204062
train/learning_rate,12288,0.00029807694954797626,1775339533.663678
train/learning_rate,18432,0.00029623424052260816,1775339541.8762138
train/learning_rate,24576,0.00029439153149724007,1775339550.0845933
train/learning_rate,30720,0.00029254882247187197,1775339558.2217445
train/learning_rate,36864,0.00029070614255033433,1775339566.3161087
train/learning_rate,43008,0.00028886343352496624,1775339574.5214415
train/learning_rate,49152,0.00028702072449959815,1775339582.7185106
train/learning_rate,49998,0.00028517801547423005,1775339619.6242015
train/learning_rate,61440,0.00028333530644886196,1775339634.1539953
train/learning_rate,67584,0.00028149259742349386,1775339642.9298563
train/learning_rate,73728,0.00027964988839812577,1775339652.0171626
train/learning_rate,79872,0.0002778071793727577,1775339661.4696956
train/learning_rate,86016,0.0002759644703473896,1775339669.0575366
train/learning_rate,92160,0.0002741217613220215,1775339676.7398293
train/learning_rate,98304,0.0002722790522966534,1775339685.0035734
train/learning_rate,99996,0.00027043637237511575,1775339720.0918427
train/learning_rate,110592,0.00026859366334974766,1775339732.2900295
train/learning_rate,116736,0.00026675095432437956,1775339740.2051103
train/learning_rate,122880,0.00026490824529901147,1775339748.1545513
train/learning_rate,129024,0.0002630655362736434,1775339756.1255262
train/learning_rate,135168,0.0002612228272482753,1775339764.2610343
train/learning_rate,141312,0.0002593801182229072,1775339772.1690853
train/learning_rate,147456,0.0002575374091975391,1775339780.1188242
train/learning_rate,149994,0.000255694700172171,1775339817.94138
train/learning_rate,159744,0.0002538519911468029,1775339831.414332
train/learning_rate,165888,0.0002520092821214348,1775339840.0909064
train/learning_rate,172032,0.00025016660219989717,1775339848.1542602
train/learning_rate,178176,0.0002483238931745291,1775339856.3816369
train/learning_rate,184320,0.000246481184149161,1775339864.3021355
train/learning_rate,190464,0.0002446384751237929,1775339872.364231
train/learning_rate,196608,0.0002427957660984248,1775339880.4444723
train/learning_rate,199992,0.0002409530570730567,1775339917.6422868
train/learning_rate,208896,0.0002391103480476886,1775339928.7611787
